설치장소명,세부위치내용,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,수거품목명,수거함수량,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
묵호동행정복지센터,행정복지센터 청사 내,강원특별자치도,동해시,강원특별자치도 동해시 논골길 78,강원특별자치도 동해시 묵호진동 1-44,37.558724,129.114236,형광램프+LED조명+알카라인전지+망간전지+리튬전지+니켈-카드뮴전지,1,강원특별자치도 동해시청,033-539-8086,2025-12-19,4211000,강원특별자치도 동해시
부곡동행정복지센터,행정복지센터 청사 내,강원특별자치도,동해시,강원특별자치도 동해시 부곡로 21,강원특별자치도 동해시 부곡동 134-1,37.535972,129.106474,형광램프+LED조명+알카라인전지+망간전지+리튬전지+니켈-카드뮴전지,1,강원특별자치도 동해시청,033-539-8083,2025-12-19,4211000,강원특별자치도 동해시
농수산물시장클린하우스,,충청북도,충주시,,충청북도 충주시 목행동 533-5,37.0052278003,127.9241665275,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
백광사앞클린하우스,,충청북도,충주시,,충청북도 충주시 목행동 881,37.0104440865,127.9187758307,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
폴리텍아파트클린하우스,,충청북도,충주시,,충청북도 충주시 목행동 883-1,37.0129229907,127.9205276992,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
그린빌라앞동네마당(도심지),,충청북도,충주시,,충청북도 충주시 연수동 586-7,36.99000272,127.9371547,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
낙원세탁소앞클린하우스,,충청북도,충주시,,충청북도 충주시 연수동 799-18,36.98399674,127.9342207,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
한양하이츠빌B동클린하우스,,충청북도,충주시,,충청북도 충주시 연수동 503-17,36.98502233,127.9352027,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
한양하이츠빌A동클린하우스,,충청북도,충주시,,충청북도 충주시 연수동 503-17,36.98502233,127.9352027,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
칠금4통동네마당,,충청북도,충주시,,충청북도 충주시 칠금동 323-18,36.98356317,127.9061693,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
충주시청공원앞클린하우스,,충청북도,충주시,,충청북도 충주시 금릉동 691,36.98932695,127.9254493,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
봉방어린이1호공원클린하우스,,충청북도,충주시,,충청북도 충주시 봉방동 829,36.97212646,127.9139381,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
하방경로당클린하우스,,충청북도,충주시,,충청북도 충주시 봉방동 304-5,36.9769721545,127.9059058,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
그랜드호텔옆클린하우스,,충청북도,충주시,,충청북도 충주시 봉방동 832,36.97009538,127.9140919,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
단월강수욕장 동네마당(도심지),,충청북도,충주시,,충청북도 충주시 단월동 448-1,36.9426886711,127.9003129,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
모시래마을입구클린하우스,,충청북도,충주시,,충청북도 충주시 단월동 302-2,36.95355662,127.9093581,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
하풍마을동네마당,,충청북도,충주시,,충청북도 충주시 풍동 599-13,36.93620776,127.9035206,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
호암팰리스클린하우스,,충청북도,충주시,,충청북도 충주시 문화동 3076-2,36.96520929,127.9203057439,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
진주연립클린하우스,,충청북도,충주시,,충청북도 충주시 문화동 3103-2,36.96618923,127.9182347,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
동네마당(도심지),,충청북도,충주시,,충청북도 충주시 용산동 1611-2,36.96253634,127.9410006,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
교현주공근린공원 클린하우스,,충청북도,충주시,충청북도 충주시 대흥3길 15,,36.97952725,127.9308942,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
성원아파트 자황앞클린하우스,,충청북도,충주시,,충청북도 충주시 봉현로 181-8,36.97974296,127.9244491,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
동네마당(도심지),,충청북도,충주시,,충청북도 충주시 교현동 593-14,36.97496676,127.9333145,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
동네마당(도심지),,충청북도,충주시,,충청북도 충주시 교현동 466-7,36.97849129,127.9421709637,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
클린하우스,,충청북도,충주시,,충청북도 충주시 교현동 324-2,36.97507358,127.9384028955,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
잼잼어린이집동네마당,,충청북도,충주시,,충청북도 충주시 교현동 388-5,36.97849072,127.9363794621,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
양지마을클린하우스,,충청북도,충주시,,충청북도 충주시 안림동 631-19,36.9729516921,127.9612911481,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
가정마을동네마당,,충청북도,충주시,,충청북도 충주시 소태면 야동리 461-2,37.0979470722,127.8776627333,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
복탄1리동네마당,,충청북도,충주시,충청북도 충주시 소태면 덕은로 567,,37.09900807,127.8273466,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
복탄2리동네마당,,충청북도,충주시,,충청북도 충주시 소태면 복탄리 407,37.1205303,127.8236477,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
오량마을동네마당,,충청북도,충주시,,충청북도 충주시 소태면 오량리 338-2,37.1225025,127.8474121,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
하남마을동네마당,,충청북도,충주시,,충청북도 충주시 소태면 주치리 703-4,37.15107852,127.8474157,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
벌묘마을동네마당,,충청북도,충주시,,충청북도 충주시 소태면 오량리 155-8,37.11135761,127.8450706,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
명돌마을동네마당,,충청북도,충주시,,충청북도 충주시 산척면 명서리 산31-11,37.06875497,128.0317075663,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
내동마을동네마당,,충청북도,충주시,,충청북도 충주시 엄정면 미내리 198,37.08574149,127.9183265,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
목계2구동네마당,,충청북도,충주시,,충청북도 충주시 엄정면 목계리 87-5,37.0792734978,127.8902739799,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
목계1구동네마당,,충청북도,충주시,,충청북도 충주시 엄정면 목계리 257-1,37.07754562,127.8860329,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
황전마을동네마당,,충청북도,충주시,,충청북도 충주시 동량면 대전리 661,37.0387411974,127.9526594376,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
장성마을동네마당,,충청북도,충주시,,충청북도 충주시 동량면 조동리 433,37.03187176,127.9910168,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
용대마을동네마당,,충청북도,충주시,,충청북도 충주시 동량면 용교리 1124,37.02737509,127.9339689,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
사천마을동네마당,,충청북도,충주시,,충청북도 충주시 동량면 대전리 989,37.0374925303,127.9376900565,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
조돈마을동네마당,,충청북도,충주시,,충청북도 충주시 동량면 조동리 1394-1,37.02689402,127.964326,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
마사마을동네마당,,충청북도,충주시,,충청북도 충주시 금가면 사암리 884-1,37.0358837345,127.9127086217,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
신대마을동네마당,,충청북도,충주시,,충청북도 충주시 금가면 문산리 612-7,37.02362604,127.8991814,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
모산마을동네마당,,충청북도,충주시,충청북도 충주시 금가면 모산2길 9-3,,37.00498268,127.8922946,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
기곡마을동네마당,,충청북도,충주시,충청북도 충주시 금가면 기곡2길 4,,37.0436353,127.9105119,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
갈동마을동네마당,,충청북도,충주시,,충청북도 충주시 중앙탑면 용전리 200-2,37.02062191,127.8455246,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
상가흥마을동네마당,,충청북도,충주시,,충청북도 충주시 중앙탑면 가흥리 265-2,37.07528582,127.8606769,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
당평마을동네마당,,충청북도,충주시,,충청북도 충주시 앙성면 본평리 709-5,37.10817877,127.7323434,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
학미마을동네마당,,충청북도,충주시,,충청북도 충주시 앙성면 목미리 99-1,37.15737275,127.7493943706,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
탄동마을동네마당,,충청북도,충주시,,충청북도 충주시 대소원면 탄용리 477-1,36.9173788822,127.8504933665,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
소용마을동네마당,,충청북도,충주시,,충청북도 충주시 대소원면 탄용리 179-1,36.92380993,127.8602344,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
매산마을동네마당,,충청북도,충주시,충청북도 충주시 대소원면 매현새터1길 31,,36.90889278,127.8730538,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
우성원룸단지클린하우스,,충청북도,충주시,충청북도 충주시 상검단2길 26-24　,,36.96982809,127.8680427,폐형광등+폐LED+폐전지류,1,충청북도 충주시청,043-850-6923,2025-12-01,4390000,충청북도 충주시
